,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
491,Marillion,Kayleigh - 2017 Remaster,0r5Ju8WyodpXBHmg3f4zYf,59,0.585,0.567,2,-8.35,1,0.0263,0.247,0.0023,0.102,0.564,106.127,243560,4
492,Marillion,Kayleigh - 2017 Remaster,0r5Ju8WyodpXBHmg3f4zYf,59,0.585,0.567,2,-8.35,1,0.0263,0.247,0.0023,0.102,0.564,106.127,243560,4
493,Marillion,Kayleigh - 2017 Remaster,0r5Ju8WyodpXBHmg3f4zYf,59,0.585,0.567,2,-8.35,1,0.0263,0.247,0.0023,0.102,0.564,106.127,243560,4
494,Marillion,Kayleigh - 2017 Remaster,0r5Ju8WyodpXBHmg3f4zYf,59,0.585,0.567,2,-8.35,1,0.0263,0.247,0.0023,0.102,0.564,106.127,243560,4
495,Marillion,Kayleigh - 2017 Remaster,0r5Ju8WyodpXBHmg3f4zYf,59,0.585,0.567,2,-8.35,1,0.0263,0.247,0.0023,0.102,0.564,106.127,243560,4
496,Marillion,Kayleigh - 2017 Remaster,0r5Ju8WyodpXBHmg3f4zYf,59,0.585,0.567,2,-8.35,1,0.0263,0.247,0.0023,0.102,0.564,106.127,243560,4
497,Marillion,Kayleigh - 2017 Remaster,0r5Ju8WyodpXBHmg3f4zYf,59,0.585,0.567,2,-8.35,1,0.0263,0.247,0.0023,0.102,0.564,106.127,243560,4
498,Marillion,Kayleigh - 2017 Remaster,0r5Ju8WyodpXBHmg3f4zYf,59,0.585,0.567,2,-8.35,1,0.0263,0.247,0.0023,0.102,0.564,106.127,243560,4
499,The Stills-Young Band,Long May You Run - 2017 Remaster,1tMgrPfqasA6KFUVCgvA4B,42,0.529,0.461,2,-8.365,1,0.0264,0.365,6.51e-05,0.139,0.665,146.661,228587,4
500,The Stills-Young Band,Long May You Run - 2017 Remaster,1tMgrPfqasA6KFUVCgvA4B,42,0.529,0.461,2,-8.365,1,0.0264,0.365,6.51e-05,0.139,0.665,146.661,228587,4
501,The Stills-Young Band,Long May You Run - 2017 Remaster,1tMgrPfqasA6KFUVCgvA4B,42,0.529,0.461,2,-8.365,1,0.0264,0.365,6.51e-05,0.139,0.665,146.661,228587,4
502,The Stills-Young Band,Long May You Run - 2017 Remaster,1tMgrPfqasA6KFUVCgvA4B,42,0.529,0.461,2,-8.365,1,0.0264,0.365,6.51e-05,0.139,0.665,146.661,228587,4
503,The Stills-Young Band,Long May You Run - 2017 Remaster,1tMgrPfqasA6KFUVCgvA4B,42,0.529,0.461,2,-8.365,1,0.0264,0.365,6.51e-05,0.139,0.665,146.661,228587,4
504,The Stills-Young Band,Long May You Run - 2017 Remaster,1tMgrPfqasA6KFUVCgvA4B,42,0.529,0.461,2,-8.365,1,0.0264,0.365,6.51e-05,0.139,0.665,146.661,228587,4
505,The Stills-Young Band,Long May You Run - 2017 Remaster,1tMgrPfqasA6KFUVCgvA4B,42,0.529,0.461,2,-8.365,1,0.0264,0.365,6.51e-05,0.139,0.665,146.661,228587,4
506,The Stills-Young Band,Long May You Run - 2017 Remaster,1tMgrPfqasA6KFUVCgvA4B,42,0.529,0.461,2,-8.365,1,0.0264,0.365,6.51e-05,0.139,0.665,146.661,228587,4
507,The Stills-Young Band,Long May You Run - 2017 Remaster,1tMgrPfqasA6KFUVCgvA4B,42,0.529,0.461,2,-8.365,1,0.0264,0.365,6.51e-05,0.139,0.665,146.661,228587,4
508,Amaia,Gracias Por La Música - Operación Triunfo 2017,2ZFaNHEQDKAYU0Ad6kXeaT,0,0.408,0.576,3,-4.473,1,0.03,0.379,0.0,0.112,0.319,99.949,221333,4
509,Amaia,Gracias Por La Música - Operación Triunfo 2017,2ZFaNHEQDKAYU0Ad6kXeaT,0,0.408,0.576,3,-4.473,1,0.03,0.379,0.0,0.112,0.319,99.949,221333,4
510,Amaia,Gracias Por La Música - Operación Triunfo 2017,2ZFaNHEQDKAYU0Ad6kXeaT,0,0.408,0.576,3,-4.473,1,0.03,0.379,0.0,0.112,0.319,99.949,221333,4
511,Amaia,Gracias Por La Música - Operación Triunfo 2017,2ZFaNHEQDKAYU0Ad6kXeaT,0,0.408,0.576,3,-4.473,1,0.03,0.379,0.0,0.112,0.319,99.949,221333,4
512,Amaia,Gracias Por La Música - Operación Triunfo 2017,2ZFaNHEQDKAYU0Ad6kXeaT,0,0.408,0.576,3,-4.473,1,0.03,0.379,0.0,0.112,0.319,99.949,221333,4
513,Amaia,Gracias Por La Música - Operación Triunfo 2017,2ZFaNHEQDKAYU0Ad6kXeaT,0,0.408,0.576,3,-4.473,1,0.03,0.379,0.0,0.112,0.319,99.949,221333,4
514,Amaia,Gracias Por La Música - Operación Triunfo 2017,2ZFaNHEQDKAYU0Ad6kXeaT,0,0.408,0.576,3,-4.473,1,0.03,0.379,0.0,0.112,0.319,99.949,221333,4
515,Amaia,Gracias Por La Música - Operación Triunfo 2017,2ZFaNHEQDKAYU0Ad6kXeaT,0,0.408,0.576,3,-4.473,1,0.03,0.379,0.0,0.112,0.319,99.949,221333,4
516,Amaia,Gracias Por La Música - Operación Triunfo 2017,2ZFaNHEQDKAYU0Ad6kXeaT,0,0.408,0.576,3,-4.473,1,0.03,0.379,0.0,0.112,0.319,99.949,221333,4
517,EXO,Universe,5ptViFrfoKdGPTdd9oQCwr,58,0.38,0.439,3,-5.529,1,0.0314,0.603,0.0,0.133,0.146,139.805,264366,4
518,EXO,Universe,5ptViFrfoKdGPTdd9oQCwr,58,0.38,0.439,3,-5.529,1,0.0314,0.603,0.0,0.133,0.146,139.805,264366,4
519,EXO,Universe,5ptViFrfoKdGPTdd9oQCwr,58,0.38,0.439,3,-5.529,1,0.0314,0.603,0.0,0.133,0.146,139.805,264366,4
520,EXO,Universe,5ptViFrfoKdGPTdd9oQCwr,58,0.38,0.439,3,-5.529,1,0.0314,0.603,0.0,0.133,0.146,139.805,264366,4
521,EXO,Universe,5ptViFrfoKdGPTdd9oQCwr,58,0.38,0.439,3,-5.529,1,0.0314,0.603,0.0,0.133,0.146,139.805,264366,4
522,EXO,Universe,5ptViFrfoKdGPTdd9oQCwr,58,0.38,0.439,3,-5.529,1,0.0314,0.603,0.0,0.133,0.146,139.805,264366,4
523,EXO,Universe,5ptViFrfoKdGPTdd9oQCwr,58,0.38,0.439,3,-5.529,1,0.0314,0.603,0.0,0.133,0.146,139.805,264366,4
524,EXO,Universe,5ptViFrfoKdGPTdd9oQCwr,58,0.38,0.439,3,-5.529,1,0.0314,0.603,0.0,0.133,0.146,139.805,264366,4
525,EXO,Universe,5ptViFrfoKdGPTdd9oQCwr,58,0.38,0.439,3,-5.529,1,0.0314,0.603,0.0,0.133,0.146,139.805,264366,4
526,Psalm Trees,Prayer,4PIMvqHyfeZJPBthd9NGjw,51,0.626,0.438,10,-8.626,0,0.0404,0.667,0.87,0.0954,0.504,178.095,151011,4
527,Psalm Trees,Prayer,4PIMvqHyfeZJPBthd9NGjw,51,0.626,0.438,10,-8.626,0,0.0404,0.667,0.87,0.0954,0.504,178.095,151011,4
528,Psalm Trees,Prayer,4PIMvqHyfeZJPBthd9NGjw,51,0.626,0.438,10,-8.626,0,0.0404,0.667,0.87,0.0954,0.504,178.095,151011,4
529,Psalm Trees,Prayer,4PIMvqHyfeZJPBthd9NGjw,51,0.626,0.438,10,-8.626,0,0.0404,0.667,0.87,0.0954,0.504,178.095,151011,4
530,Psalm Trees,Prayer,4PIMvqHyfeZJPBthd9NGjw,51,0.626,0.438,10,-8.626,0,0.0404,0.667,0.87,0.0954,0.504,178.095,151011,4
531,Psalm Trees,Prayer,4PIMvqHyfeZJPBthd9NGjw,51,0.626,0.438,10,-8.626,0,0.0404,0.667,0.87,0.0954,0.504,178.095,151011,4
532,Psalm Trees,Prayer,4PIMvqHyfeZJPBthd9NGjw,51,0.626,0.438,10,-8.626,0,0.0404,0.667,0.87,0.0954,0.504,178.095,151011,4
533,Psalm Trees,Prayer,4PIMvqHyfeZJPBthd9NGjw,51,0.626,0.438,10,-8.626,0,0.0404,0.667,0.87,0.0954,0.504,178.095,151011,4
534,Psalm Trees,Prayer,4PIMvqHyfeZJPBthd9NGjw,51,0.626,0.438,10,-8.626,0,0.0404,0.667,0.87,0.0954,0.504,178.095,151011,4
535,Panic! At The Disco,"This Is Gospel - Live at Amway Center, Orlando, FL, 4/14/2017",3ZvAEbxNItDMXcqbIkC5zc,46,0.258,0.396,2,-8.684,1,0.0328,0.839,0.0,0.572,0.334,78.048,197049,4
536,Panic! At The Disco,"This Is Gospel - Live at Amway Center, Orlando, FL, 4/14/2017",3ZvAEbxNItDMXcqbIkC5zc,46,0.258,0.396,2,-8.684,1,0.0328,0.839,0.0,0.572,0.334,78.048,197049,4
537,Panic! At The Disco,"This Is Gospel - Live at Amway Center, Orlando, FL, 4/14/2017",3ZvAEbxNItDMXcqbIkC5zc,46,0.258,0.396,2,-8.684,1,0.0328,0.839,0.0,0.572,0.334,78.048,197049,4
538,Panic! At The Disco,"This Is Gospel - Live at Amway Center, Orlando, FL, 4/14/2017",3ZvAEbxNItDMXcqbIkC5zc,46,0.258,0.396,2,-8.684,1,0.0328,0.839,0.0,0.572,0.334,78.048,197049,4
539,Panic! At The Disco,"This Is Gospel - Live at Amway Center, Orlando, FL, 4/14/2017",3ZvAEbxNItDMXcqbIkC5zc,46,0.258,0.396,2,-8.684,1,0.0328,0.839,0.0,0.572,0.334,78.048,197049,4
540,Panic! At The Disco,"This Is Gospel - Live at Amway Center, Orlando, FL, 4/14/2017",3ZvAEbxNItDMXcqbIkC5zc,46,0.258,0.396,2,-8.684,1,0.0328,0.839,0.0,0.572,0.334,78.048,197049,4
541,Panic! At The Disco,"This Is Gospel - Live at Amway Center, Orlando, FL, 4/14/2017",3ZvAEbxNItDMXcqbIkC5zc,46,0.258,0.396,2,-8.684,1,0.0328,0.839,0.0,0.572,0.334,78.048,197049,4
542,Panic! At The Disco,"This Is Gospel - Live at Amway Center, Orlando, FL, 4/14/2017",3ZvAEbxNItDMXcqbIkC5zc,46,0.258,0.396,2,-8.684,1,0.0328,0.839,0.0,0.572,0.334,78.048,197049,4
543,Panic! At The Disco,"This Is Gospel - Live at Amway Center, Orlando, FL, 4/14/2017",3ZvAEbxNItDMXcqbIkC5zc,46,0.258,0.396,2,-8.684,1,0.0328,0.839,0.0,0.572,0.334,78.048,197049,4
544,Fleetwood Mac,Everywhere - 2017 Remaster,4k5FeWIdUaBx5OZdvrSYP1,46,0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,226653,4
545,Fleetwood Mac,Everywhere - 2017 Remaster,4k5FeWIdUaBx5OZdvrSYP1,46,0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,226653,4
546,Fleetwood Mac,Everywhere - 2017 Remaster,4k5FeWIdUaBx5OZdvrSYP1,46,0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,226653,4
547,Fleetwood Mac,Everywhere - 2017 Remaster,4k5FeWIdUaBx5OZdvrSYP1,46,0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,226653,4
548,Fleetwood Mac,Everywhere - 2017 Remaster,4k5FeWIdUaBx5OZdvrSYP1,46,0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,226653,4
549,Fleetwood Mac,Everywhere - 2017 Remaster,4k5FeWIdUaBx5OZdvrSYP1,46,0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,226653,4
550,Fleetwood Mac,Everywhere - 2017 Remaster,4k5FeWIdUaBx5OZdvrSYP1,46,0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,226653,4
551,Fleetwood Mac,Everywhere - 2017 Remaster,4k5FeWIdUaBx5OZdvrSYP1,46,0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,226653,4
552,Fleetwood Mac,Everywhere - 2017 Remaster,4k5FeWIdUaBx5OZdvrSYP1,46,0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,226653,4
553,aimless,oliver,6YP5uCHX5n6iTvleUiZLdU,50,0.525,0.491,6,-8.004,0,0.319,0.804,0.875,0.182,0.36,155.796,86923,4
554,aimless,oliver,6YP5uCHX5n6iTvleUiZLdU,50,0.525,0.491,6,-8.004,0,0.319,0.804,0.875,0.182,0.36,155.796,86923,4
555,aimless,oliver,6YP5uCHX5n6iTvleUiZLdU,50,0.525,0.491,6,-8.004,0,0.319,0.804,0.875,0.182,0.36,155.796,86923,4
556,aimless,oliver,6YP5uCHX5n6iTvleUiZLdU,50,0.525,0.491,6,-8.004,0,0.319,0.804,0.875,0.182,0.36,155.796,86923,4
557,aimless,oliver,6YP5uCHX5n6iTvleUiZLdU,50,0.525,0.491,6,-8.004,0,0.319,0.804,0.875,0.182,0.36,155.796,86923,4
558,aimless,oliver,6YP5uCHX5n6iTvleUiZLdU,50,0.525,0.491,6,-8.004,0,0.319,0.804,0.875,0.182,0.36,155.796,86923,4
559,aimless,oliver,6YP5uCHX5n6iTvleUiZLdU,50,0.525,0.491,6,-8.004,0,0.319,0.804,0.875,0.182,0.36,155.796,86923,4
560,aimless,oliver,6YP5uCHX5n6iTvleUiZLdU,50,0.525,0.491,6,-8.004,0,0.319,0.804,0.875,0.182,0.36,155.796,86923,4
561,aimless,oliver,6YP5uCHX5n6iTvleUiZLdU,50,0.525,0.491,6,-8.004,0,0.319,0.804,0.875,0.182,0.36,155.796,86923,4
562,Flitz&Suppe,Sailing Above,4eltwYKf5ebJZDPesSMIlZ,51,0.601,0.323,4,-8.876,0,0.0422,0.554,0.668,0.0924,0.378,170.03,124235,4
563,Flitz&Suppe,Sailing Above,4eltwYKf5ebJZDPesSMIlZ,51,0.601,0.323,4,-8.876,0,0.0422,0.554,0.668,0.0924,0.378,170.03,124235,4
564,Flitz&Suppe,Sailing Above,4eltwYKf5ebJZDPesSMIlZ,51,0.601,0.323,4,-8.876,0,0.0422,0.554,0.668,0.0924,0.378,170.03,124235,4
565,Flitz&Suppe,Sailing Above,4eltwYKf5ebJZDPesSMIlZ,51,0.601,0.323,4,-8.876,0,0.0422,0.554,0.668,0.0924,0.378,170.03,124235,4
566,Flitz&Suppe,Sailing Above,4eltwYKf5ebJZDPesSMIlZ,51,0.601,0.323,4,-8.876,0,0.0422,0.554,0.668,0.0924,0.378,170.03,124235,4
567,Flitz&Suppe,Sailing Above,4eltwYKf5ebJZDPesSMIlZ,51,0.601,0.323,4,-8.876,0,0.0422,0.554,0.668,0.0924,0.378,170.03,124235,4
568,Flitz&Suppe,Sailing Above,4eltwYKf5ebJZDPesSMIlZ,51,0.601,0.323,4,-8.876,0,0.0422,0.554,0.668,0.0924,0.378,170.03,124235,4
569,Flitz&Suppe,Sailing Above,4eltwYKf5ebJZDPesSMIlZ,51,0.601,0.323,4,-8.876,0,0.0422,0.554,0.668,0.0924,0.378,170.03,124235,4
570,Flitz&Suppe,Sailing Above,4eltwYKf5ebJZDPesSMIlZ,51,0.601,0.323,4,-8.876,0,0.0422,0.554,0.668,0.0924,0.378,170.03,124235,4
571,The Rolling Stones,Citadel - Remastered 2017 / Stereo,4GOpMcPnnF9mtHNYgUPep6,44,0.247,0.66,9,-7.631,1,0.0369,0.0148,0.000286,0.0884,0.612,114.801,170840,4
572,The Rolling Stones,Citadel - Remastered 2017 / Stereo,4GOpMcPnnF9mtHNYgUPep6,44,0.247,0.66,9,-7.631,1,0.0369,0.0148,0.000286,0.0884,0.612,114.801,170840,4
573,The Rolling Stones,Citadel - Remastered 2017 / Stereo,4GOpMcPnnF9mtHNYgUPep6,44,0.247,0.66,9,-7.631,1,0.0369,0.0148,0.000286,0.0884,0.612,114.801,170840,4
574,The Rolling Stones,Citadel - Remastered 2017 / Stereo,4GOpMcPnnF9mtHNYgUPep6,44,0.247,0.66,9,-7.631,1,0.0369,0.0148,0.000286,0.0884,0.612,114.801,170840,4
575,The Rolling Stones,Citadel - Remastered 2017 / Stereo,4GOpMcPnnF9mtHNYgUPep6,44,0.247,0.66,9,-7.631,1,0.0369,0.0148,0.000286,0.0884,0.612,114.801,170840,4
576,The Rolling Stones,Citadel - Remastered 2017 / Stereo,4GOpMcPnnF9mtHNYgUPep6,44,0.247,0.66,9,-7.631,1,0.0369,0.0148,0.000286,0.0884,0.612,114.801,170840,4
577,The Rolling Stones,Citadel - Remastered 2017 / Stereo,4GOpMcPnnF9mtHNYgUPep6,44,0.247,0.66,9,-7.631,1,0.0369,0.0148,0.000286,0.0884,0.612,114.801,170840,4
578,The Rolling Stones,Citadel - Remastered 2017 / Stereo,4GOpMcPnnF9mtHNYgUPep6,44,0.247,0.66,9,-7.631,1,0.0369,0.0148,0.000286,0.0884,0.612,114.801,170840,4
579,The Rolling Stones,Citadel - Remastered 2017 / Stereo,4GOpMcPnnF9mtHNYgUPep6,44,0.247,0.66,9,-7.631,1,0.0369,0.0148,0.000286,0.0884,0.612,114.801,170840,4
580,Fleetwood Mac,Landslide - 2017 Remaster,7lir0j0yV5XM06AgKyAlIX,41,0.431,0.297,7,-14.933,0,0.0307,0.847,0.000589,0.115,0.467,160.168,199213,4
581,Fleetwood Mac,Landslide - 2017 Remaster,7lir0j0yV5XM06AgKyAlIX,41,0.431,0.297,7,-14.933,0,0.0307,0.847,0.000589,0.115,0.467,160.168,199213,4
582,Fleetwood Mac,Landslide - 2017 Remaster,7lir0j0yV5XM06AgKyAlIX,41,0.431,0.297,7,-14.933,0,0.0307,0.847,0.000589,0.115,0.467,160.168,199213,4
583,Fleetwood Mac,Landslide - 2017 Remaster,7lir0j0yV5XM06AgKyAlIX,41,0.431,0.297,7,-14.933,0,0.0307,0.847,0.000589,0.115,0.467,160.168,199213,4
584,Cody Jinks,Whiskey Bent and Hell Bound,5h37MdNFJKuYu3XLhDRQ7L,45,0.59,0.733,6,-5.084,1,0.0342,0.0244,9.98e-06,0.103,0.713,115.549,192871,4
585,Cody Jinks,Whiskey Bent and Hell Bound,5h37MdNFJKuYu3XLhDRQ7L,45,0.59,0.733,6,-5.084,1,0.0342,0.0244,9.98e-06,0.103,0.713,115.549,192871,4
586,Cody Jinks,Whiskey Bent and Hell Bound,5h37MdNFJKuYu3XLhDRQ7L,45,0.59,0.733,6,-5.084,1,0.0342,0.0244,9.98e-06,0.103,0.713,115.549,192871,4
587,Cody Jinks,Whiskey Bent and Hell Bound,5h37MdNFJKuYu3XLhDRQ7L,45,0.59,0.733,6,-5.084,1,0.0342,0.0244,9.98e-06,0.103,0.713,115.549,192871,4
588,Wilco,Red-Eyed and Blue - 2017 Remaster,7kLg5Lqoz0rueYMD3SXFJx,39,0.596,0.29,9,-9.692,1,0.0299,0.864,0.0229,0.111,0.167,108.747,165320,4
589,Wilco,Red-Eyed and Blue - 2017 Remaster,7kLg5Lqoz0rueYMD3SXFJx,39,0.596,0.29,9,-9.692,1,0.0299,0.864,0.0229,0.111,0.167,108.747,165320,4
590,Wilco,Red-Eyed and Blue - 2017 Remaster,7kLg5Lqoz0rueYMD3SXFJx,39,0.596,0.29,9,-9.692,1,0.0299,0.864,0.0229,0.111,0.167,108.747,165320,4
591,Wilco,Red-Eyed and Blue - 2017 Remaster,7kLg5Lqoz0rueYMD3SXFJx,39,0.596,0.29,9,-9.692,1,0.0299,0.864,0.0229,0.111,0.167,108.747,165320,4
592,Queen,Under Pressure - Single Version; 2017 Remaster,40HGoSHn9gELCcJu8TLakq,57,0.672,0.654,2,-9.053,1,0.0484,0.403,0.0,0.091,0.448,113.635,248720,4
593,Queen,Under Pressure - Single Version; 2017 Remaster,40HGoSHn9gELCcJu8TLakq,57,0.672,0.654,2,-9.053,1,0.0484,0.403,0.0,0.091,0.448,113.635,248720,4
594,Queen,Under Pressure - Single Version; 2017 Remaster,40HGoSHn9gELCcJu8TLakq,57,0.672,0.654,2,-9.053,1,0.0484,0.403,0.0,0.091,0.448,113.635,248720,4
595,Queen,Under Pressure - Single Version; 2017 Remaster,40HGoSHn9gELCcJu8TLakq,57,0.672,0.654,2,-9.053,1,0.0484,0.403,0.0,0.091,0.448,113.635,248720,4
596,Def Leppard,Rocket - Remastered 2017,1F1ek5FOLawYoPuZI0GITr,41,0.521,0.916,11,-6.822,1,0.0467,0.000249,0.00116,0.948,0.398,81.998,396823,4
597,Def Leppard,Rocket - Remastered 2017,1F1ek5FOLawYoPuZI0GITr,41,0.521,0.916,11,-6.822,1,0.0467,0.000249,0.00116,0.948,0.398,81.998,396823,4
598,Def Leppard,Rocket - Remastered 2017,1F1ek5FOLawYoPuZI0GITr,41,0.521,0.916,11,-6.822,1,0.0467,0.000249,0.00116,0.948,0.398,81.998,396823,4
599,Def Leppard,Rocket - Remastered 2017,1F1ek5FOLawYoPuZI0GITr,41,0.521,0.916,11,-6.822,1,0.0467,0.000249,0.00116,0.948,0.398,81.998,396823,4
600,Bad Company,"Silver, Blue & Gold - 2017 Remaster",0sMcqIhlNMPEjA6i5Cyu0b,38,0.607,0.572,1,-8.138,1,0.0274,0.604,3.53e-06,0.0915,0.744,113.928,304947,4
601,Bad Company,"Silver, Blue & Gold - 2017 Remaster",0sMcqIhlNMPEjA6i5Cyu0b,38,0.607,0.572,1,-8.138,1,0.0274,0.604,3.53e-06,0.0915,0.744,113.928,304947,4
602,Bad Company,"Silver, Blue & Gold - 2017 Remaster",0sMcqIhlNMPEjA6i5Cyu0b,38,0.607,0.572,1,-8.138,1,0.0274,0.604,3.53e-06,0.0915,0.744,113.928,304947,4
603,Bad Company,"Silver, Blue & Gold - 2017 Remaster",0sMcqIhlNMPEjA6i5Cyu0b,38,0.607,0.572,1,-8.138,1,0.0274,0.604,3.53e-06,0.0915,0.744,113.928,304947,4
604,The Beatles,Penny Lane - Stereo Mix 2017,57YeN4L1zAYvnIlLwL3hp6,44,0.624,0.536,9,-7.617,1,0.042,0.0369,0.0028,0.108,0.641,112.931,179147,4
605,The Beatles,Penny Lane - Stereo Mix 2017,57YeN4L1zAYvnIlLwL3hp6,44,0.624,0.536,9,-7.617,1,0.042,0.0369,0.0028,0.108,0.641,112.931,179147,4
606,The Beatles,Penny Lane - Stereo Mix 2017,57YeN4L1zAYvnIlLwL3hp6,44,0.624,0.536,9,-7.617,1,0.042,0.0369,0.0028,0.108,0.641,112.931,179147,4
607,The Beatles,Penny Lane - Stereo Mix 2017,57YeN4L1zAYvnIlLwL3hp6,44,0.624,0.536,9,-7.617,1,0.042,0.0369,0.0028,0.108,0.641,112.931,179147,4
608,Stone Temple Pilots,Piece of Pie - 2017 Remaster,03h7aLNRDhxMOmVLcbtfl1,39,0.378,0.934,7,-5.979,1,0.0646,0.000135,3.91e-05,0.157,0.387,150.815,324413,4
609,Stone Temple Pilots,Piece of Pie - 2017 Remaster,03h7aLNRDhxMOmVLcbtfl1,39,0.378,0.934,7,-5.979,1,0.0646,0.000135,3.91e-05,0.157,0.387,150.815,324413,4
610,Stone Temple Pilots,Piece of Pie - 2017 Remaster,03h7aLNRDhxMOmVLcbtfl1,39,0.378,0.934,7,-5.979,1,0.0646,0.000135,3.91e-05,0.157,0.387,150.815,324413,4
611,Stone Temple Pilots,Piece of Pie - 2017 Remaster,03h7aLNRDhxMOmVLcbtfl1,39,0.378,0.934,7,-5.979,1,0.0646,0.000135,3.91e-05,0.157,0.387,150.815,324413,4
612,Fleetwood Mac,Caroline - 2017 Remaster,7wCabI9ZagFGhrmfbjyCg8,44,0.644,0.714,0,-11.219,1,0.0373,0.329,6.81e-06,0.0613,0.717,94.623,233613,4
613,Fleetwood Mac,Caroline - 2017 Remaster,7wCabI9ZagFGhrmfbjyCg8,44,0.644,0.714,0,-11.219,1,0.0373,0.329,6.81e-06,0.0613,0.717,94.623,233613,4
614,Fleetwood Mac,Caroline - 2017 Remaster,7wCabI9ZagFGhrmfbjyCg8,44,0.644,0.714,0,-11.219,1,0.0373,0.329,6.81e-06,0.0613,0.717,94.623,233613,4
615,Fleetwood Mac,Caroline - 2017 Remaster,7wCabI9ZagFGhrmfbjyCg8,44,0.644,0.714,0,-11.219,1,0.0373,0.329,6.81e-06,0.0613,0.717,94.623,233613,4
616,Whitesnake,Here I Go Again - 1987 Version; 2017 Remaster,6e5QLlTaBHxMhUDd8E19vs,38,0.384,0.846,7,-5.591,1,0.0365,0.151,7.73e-05,0.0913,0.272,90.172,275693,4
617,Whitesnake,Here I Go Again - 1987 Version; 2017 Remaster,6e5QLlTaBHxMhUDd8E19vs,38,0.384,0.846,7,-5.591,1,0.0365,0.151,7.73e-05,0.0913,0.272,90.172,275693,4
618,Whitesnake,Here I Go Again - 1987 Version; 2017 Remaster,6e5QLlTaBHxMhUDd8E19vs,38,0.384,0.846,7,-5.591,1,0.0365,0.151,7.73e-05,0.0913,0.272,90.172,275693,4
619,Whitesnake,Here I Go Again - 1987 Version; 2017 Remaster,6e5QLlTaBHxMhUDd8E19vs,38,0.384,0.846,7,-5.591,1,0.0365,0.151,7.73e-05,0.0913,0.272,90.172,275693,4
620,Nymano,night walk,09Av2vPBF4pZoqKdbFfQKA,50,0.675,0.352,7,-8.173,1,0.0529,0.821,0.8,0.0876,0.204,91.974,189137,4
621,Nymano,night walk,09Av2vPBF4pZoqKdbFfQKA,50,0.675,0.352,7,-8.173,1,0.0529,0.821,0.8,0.0876,0.204,91.974,189137,4
622,Nymano,night walk,09Av2vPBF4pZoqKdbFfQKA,50,0.675,0.352,7,-8.173,1,0.0529,0.821,0.8,0.0876,0.204,91.974,189137,4
623,Nymano,night walk,09Av2vPBF4pZoqKdbFfQKA,50,0.675,0.352,7,-8.173,1,0.0529,0.821,0.8,0.0876,0.204,91.974,189137,4
624,Nymano,night walk,09Av2vPBF4pZoqKdbFfQKA,50,0.675,0.352,7,-8.173,1,0.0529,0.821,0.8,0.0876,0.204,91.974,189137,4
625,Nymano,night walk,09Av2vPBF4pZoqKdbFfQKA,50,0.675,0.352,7,-8.173,1,0.0529,0.821,0.8,0.0876,0.204,91.974,189137,4
626,Nymano,night walk,09Av2vPBF4pZoqKdbFfQKA,50,0.675,0.352,7,-8.173,1,0.0529,0.821,0.8,0.0876,0.204,91.974,189137,4
627,Nymano,night walk,09Av2vPBF4pZoqKdbFfQKA,50,0.675,0.352,7,-8.173,1,0.0529,0.821,0.8,0.0876,0.204,91.974,189137,4
628,Nymano,night walk,09Av2vPBF4pZoqKdbFfQKA,50,0.675,0.352,7,-8.173,1,0.0529,0.821,0.8,0.0876,0.204,91.974,189137,4
629,Against All Logic,Fantasy,75TKpJuNK2abswVZNFJ5Uz,51,0.843,0.843,11,-6.671,0,0.264,0.369,0.603,0.233,0.293,117.767,311900,4
630,Against All Logic,Fantasy,75TKpJuNK2abswVZNFJ5Uz,51,0.843,0.843,11,-6.671,0,0.264,0.369,0.603,0.233,0.293,117.767,311900,4
631,Against All Logic,Fantasy,75TKpJuNK2abswVZNFJ5Uz,51,0.843,0.843,11,-6.671,0,0.264,0.369,0.603,0.233,0.293,117.767,311900,4
632,Against All Logic,Fantasy,75TKpJuNK2abswVZNFJ5Uz,51,0.843,0.843,11,-6.671,0,0.264,0.369,0.603,0.233,0.293,117.767,311900,4
633,Against All Logic,Fantasy,75TKpJuNK2abswVZNFJ5Uz,51,0.843,0.843,11,-6.671,0,0.264,0.369,0.603,0.233,0.293,117.767,311900,4
634,Against All Logic,Fantasy,75TKpJuNK2abswVZNFJ5Uz,51,0.843,0.843,11,-6.671,0,0.264,0.369,0.603,0.233,0.293,117.767,311900,4
